Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","235","Uzbekistan","5419","Yield","534","Peaches and nectarines","2016","2016","hg/ha","116707","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","534","Peaches and nectarines","2016","2016","tonnes","226127","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","521","Pears","2016","2016","ha","10617","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","521","Pears","2016","2016","hg/ha","95078","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","521","Pears","2016","2016","tonnes","100948","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","187","Peas, dry","2016","2016","ha","1193","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","187","Peas, dry","2016","2016","hg/ha","33238","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","187","Peas, dry","2016","2016","tonnes","3964","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","417","Peas, green","2016","2016","ha","828","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","417","Peas, green","2016","2016","hg/ha","60892","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","417","Peas, green","2016","2016","tonnes","5039","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","687","Pepper (piper spp.)","2016","2016","ha","347","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","687","Pepper (piper spp.)","2016","2016","hg/ha","6813","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","687","Pepper (piper spp.)","2016","2016","tonnes","236","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","587","Persimmons","2016","2016","ha","4404","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","587","Persimmons","2016","2016","hg/ha","177028","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","587","Persimmons","2016","2016","tonnes","77971","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","223","Pistachios","2016","2016","ha","2998","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","223","Pistachios","2016","2016","hg/ha","2913","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","223","Pistachios","2016","2016","tonnes","873","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","536","Plums and sloes","2016","2016","ha","14483","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","536","Plums and sloes","2016","2016","hg/ha","92591","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","536","Plums and sloes","2016","2016","tonnes","134103","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","116","Potatoes","2016","2016","ha","84142","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","116","Potatoes","2016","2016","hg/ha","347630","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","116","Potatoes","2016","2016","tonnes","2925020","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","211","Pulses, nes","2016","2016","ha","13864","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","211","Pulses, nes","2016","2016","hg/ha","37129","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","211","Pulses, nes","2016","2016","tonnes","51475","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","523","Quinces","2016","2016","ha","10928","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","523","Quinces","2016","2016","hg/ha","118479","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","523","Quinces","2016","2016","tonnes","129467","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","270","Rapeseed","2016","2016","ha","1603","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","270","Rapeseed","2016","2016","hg/ha","8498","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","270","Rapeseed","2016","2016","tonnes","1362","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","27","Rice, paddy","2016","2016","ha","72300","","Official data"
"QC","Crops","235","Uzbekistan","5419","Yield","27","Rice, paddy","2016","2016","hg/ha","29322","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","27","Rice, paddy","2016","2016","tonnes","212000","*","Unofficial figure"
"QC","Crops","235","Uzbekistan","5312","Area harvested","71","Rye","2016","2016","ha","717","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","71","Rye","2016","2016","hg/ha","89586","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","71","Rye","2016","2016","tonnes","6419","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","280","Safflower seed","2016","2016","ha","46216","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","280","Safflower seed","2016","2016","hg/ha","6492","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","280","Safflower seed","2016","2016","tonnes","30003","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","328","Seed cotton","2016","2016","ha","1272149","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","328","Seed cotton","2016","2016","hg/ha","25999","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","328","Seed cotton","2016","2016","tonnes","3307469","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","289","Sesame seed","2016","2016","ha","7523","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","289","Sesame seed","2016","2016","hg/ha","8757","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","289","Sesame seed","2016","2016","tonnes","6588","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","83","Sorghum","2016","2016","ha","818","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","83","Sorghum","2016","2016","hg/ha","94483","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","83","Sorghum","2016","2016","tonnes","7733","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","723","Spices, nes","2016","2016","ha","501","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","723","Spices, nes","2016","2016","hg/ha","10815","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","723","Spices, nes","2016","2016","tonnes","542","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","544","Strawberries","2016","2016","ha","991","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","544","Strawberries","2016","2016","hg/ha","65454","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","544","Strawberries","2016","2016","tonnes","6486","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","157","Sugar beet","2016","2016","ha","0","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5510","Production","157","Sugar beet","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","267","Sunflower seed","2016","2016","ha","14439","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","267","Sunflower seed","2016","2016","hg/ha","36933","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","267","Sunflower seed","2016","2016","tonnes","53326","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","495","Tangerines, mandarins, clementines, satsumas","2016","2016","ha","128","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","495","Tangerines, mandarins, clementines, satsumas","2016","2016","hg/ha","127446","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2016","2016","tonnes","1633","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","826","Tobacco, unmanufactured","2016","2016","ha","3314","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","826","Tobacco, unmanufactured","2016","2016","hg/ha","12035","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","826","Tobacco, unmanufactured","2016","2016","tonnes","3989","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","388","Tomatoes","2016","2016","ha","61097","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","388","Tomatoes","2016","2016","hg/ha","433410","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","388","Tomatoes","2016","2016","tonnes","2648017","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","463","Vegetables, fresh nes","2016","2016","ha","26980","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","463","Vegetables, fresh nes","2016","2016","hg/ha","815921","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","463","Vegetables, fresh nes","2016","2016","tonnes","2201348","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","420","Vegetables, leguminous nes","2016","2016","ha","599","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","420","Vegetables, leguminous nes","2016","2016","hg/ha","87773","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","420","Vegetables, leguminous nes","2016","2016","tonnes","5261","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","222","Walnuts, with shell","2016","2016","ha","5629","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","222","Walnuts, with shell","2016","2016","hg/ha","94358","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","222","Walnuts, with shell","2016","2016","tonnes","53116","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","567","Watermelons","2016","2016","ha","54368","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5419","Yield","567","Watermelons","2016","2016","hg/ha","363515","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","567","Watermelons","2016","2016","tonnes","1976373","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5312","Area harvested","15","Wheat","2016","2016","ha","1446300","","Official data"
"QC","Crops","235","Uzbekistan","5419","Yield","15","Wheat","2016","2016","hg/ha","47988","Fc","Calculated data"
"QC","Crops","235","Uzbekistan","5510","Production","15","Wheat","2016","2016","tonnes","6940500","","Official data"
"QC","Crops","155","Vanuatu","5312","Area harvested","486","Bananas","2016","2016","ha","1669","Im","FAO data based on imputation methodology"
"QC","Crops","155","Vanuatu","5419","Yield","486","Bananas","2016","2016","hg/ha","98161","Fc","Calculated data"
"QC","Crops","155","Vanuatu","5510","Production","486","Bananas","2016","2016","tonnes","16381","Im","FAO data based on imputation methodology"
"QC","Crops","155","Vanuatu","5312","Area harvested","661","Cocoa, beans","2016","2016","ha","3519","Im","FAO data based on imputation methodology"
"QC","Crops","155","Vanuatu","5419","Yield","661","Cocoa, beans","2016","2016","hg/ha","5112","Fc","Calculated data"
"QC","Crops","155","Vanuatu","5510","Production","661","Cocoa, beans","2016","2016","tonnes","1799","Im","FAO data based on imputation methodology"
"QC","Crops","155","Vanuatu","5312","Area harvested","249","Coconuts","2016","2016","ha","93886","Im","FAO data based on imputation methodology"
"QC","Crops","155","Vanuatu","5419","Yield","249","Coconuts","2016","2016","hg/ha","35893","Fc","Calculated data"
"QC","Crops","155","Vanuatu","5510","Production","249","Coconuts","2016","2016","tonnes","336988","Im","FAO data based on imputation methodology"
"QC","Crops","155","Vanuatu","5312","Area harvested","656","Coffee, green","2016","2016","ha","45","Im","FAO data based on imputation methodology"
"QC","Crops","155","Vanuatu","5419","Yield","656","Coffee, green","2016","2016","hg/ha","6006","Fc","Calculated data"
